"","X","Classroom.ID","week","Usage.Week","Active.Users...Total","Minutes.per.Active.User","Badges.per.Active.User","Boosts.per.Tower.Completion","Tower.Alerts.per.Tower.Completion","Teacher.User.ID","teacher_number_classes","year","Grade.Level","MDR.School.ID","Students...Total","District.Rollup.ID","poverty","income","charter.school","school.account","zipcode","tch_min","User.Session","RD.elementary_schedule","RD.whole_group_fluency","RD.mission_overview","Guided.Practice.Completed","RD.small_group_lessons","Tower.Completed","Fluency.Completed","Number.Gym.Activity.Completed","RD.grade_level_overview","Tower.Stage.Failed","RD.optional_problem_sets","RD.student_notes_and_exit_tickets","Kindergarten.Activity.Completed","Tower.Struggled","RD.k_mission","RD.whole_group_word_problems","RD.assessments","RD.teaching_and_learning_approach","RD.optional_homework","RD.k_schedule","RD.curriculum_map","RD.assessments_answer_key","RD.pd_course_notes","RD.pd_course_guide","min_week","mean_act_st","Tsubj","st_login","tch_login","n_weeks","set","PCA1","PCA2","PCA3","FrobeniusNNDSVD1","FrobeniusNNDSVD2","FrobeniusNNDSVD3","FrobeniusNNDSVDA1","FrobeniusNNDSVDA2","FrobeniusNNDSVDA3","Kullback.Leibler1","Kullback.Leibler2","Kullback.Leibler3","Autoencoder1","Autoencoder2","Autoencoder3","state","FrobeniusNNDSVD1bin","FrobeniusNNDSVD2bin","FrobeniusNNDSVD3bin","FrobeniusNNDSVDA1bin","FrobeniusNNDSVDA2bin","FrobeniusNNDSVDA3bin","Kullback.Leibler1bin","Kullback.Leibler2bin","Kullback.Leibler3bin","row_n"
"3057",57829,592017,20,"2020-01-06",21,4.84968376303849,0.753119400295208,3.6,0.587786664902119,8563048,1,2020,"1st",399538,21,398962,"0-40% (Low)","$48K-51,999",0,1,71105,2.72129542785223,0.693147180559945,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,14.9473684210526,40,1,1,38,"train",-0.169570263429141,0.0877261622693587,0.145699096824073,0.0152816779378994,0.0124763011571098,0.0206347182953318,0.017161333319177,0.0161629814981739,0.0216396589369194,0.0115252626357361,0.0106242215036577,0.0174820216615403,0.0336418002843857,0.0489413440227509,0.189769402146339,1,0,1,1,0,1,1,0,1,1,16
"3058",57830,592017,21,"2020-01-13",21,4.98292145552874,0.828244070799811,2.2,0.405465108108164,8563048,1,2020,"1st",399538,21,398962,"0-40% (Low)","$48K-51,999",0,1,71105,5.92479041383999,2.56494935746154,0,0,0,1,4,1,1,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,34,14.9473684210526,40,1,1,38,"train",0.550231157396734,0.348625755746485,0.158955330299221,0.0496246295308486,0.064729175265515,0.0471165409900798,0.0530097150041526,0.0808950677943722,0.0499641490352598,0.0408978815388621,0.0618072585677451,0.0746423889603382,-0.123725727200508,-0.155211821198463,-0.170813694596291,2,1,1,1,1,1,1,1,1,1,17
"3059",57831,592017,22,"2020-01-20",21,4.34380542185368,0.551892830756462,2.9,0.470003629245736,8563048,1,2020,"1st",399538,21,398962,"0-40% (Low)","$48K-51,999",0,1,71105,6.02102334934953,2.07944154167984,0,1,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,14.9473684210526,40,1,1,38,"train",0.418727251452085,0.174906477847366,0.0562271041927909,0.0549864493878079,0.0404891071474132,0.0159513207529768,0.0526632657198901,0.0509065437960569,0.0168328497718205,0.0393070868557123,0.0418515058146358,0.0167099932618023,-0.11706430464983,-0.137675553560257,-0.106809929013252,1,1,1,1,1,1,1,1,1,1,18
"3060",57832,592017,23,"2020-01-27",21,4.57264699428253,0.695262510006808,3.2,0.53062825106217,8563048,1,2020,"1st",399538,21,398962,"0-40% (Low)","$48K-51,999",0,1,71105,5.49100171037754,2.56494935746154,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,34,14.9473684210526,40,1,1,38,"train",0.438181122362838,0.264804210391854,-0.0505610023166729,0.0590991294083791,0.0503447627564402,0,0.0540149598943102,0.0629648121608742,2.64758389476993e-05,0.0417499221895833,0.0518189733223808,5.18545750004993e-50,-0.125997871160507,-0.146000847220421,-0.0916825830936432,1,1,1,0,1,1,0,1,1,0,19
"3061",57833,592017,24,"2020-02-03",20,4.50202942706858,0.715363582026075,2.7,0.405465108108164,8563048,1,2020,"1st",399538,21,398962,"0-40% (Low)","$48K-51,999",0,1,71105,5.05497110791631,2.39789527279837,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,34,14.9473684210526,40,1,1,38,"train",0.37910123456008,0.289478708848845,-0.0601399603104317,0.0541591366217465,0.0520112805201819,0,0.0495722841309384,0.0650014682591279,1.43880981276219e-05,0.038168906634619,0.0536264770766203,4.16806873691139e-50,-0.114117778837681,-0.131276100873947,-0.0813130214810371,2,1,1,0,1,1,0,1,1,0,20
"3062",57834,592017,25,"2020-02-10",21,4.57882621064849,0.715363582026075,2.8,0.470003629245736,8563048,1,2020,"1st",399538,21,398962,"0-40% (Low)","$48K-51,999",0,1,71105,5.4743693103284,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,14.9473684210526,40,1,1,38,"train",0.27731637270114,-0.153485080218506,-0.0463760030533116,0.057628979166761,0,0.00124397123396467,0.052275659947968,6.72217680203274e-15,0.00156398881430041,0.0391447233434471,1.64473335724768e-89,3.2199038614951e-49,-0.0882763266563416,-0.0976331830024719,0.00282694399356842,1,1,0,0,1,0,0,1,0,0,21
"3063",57835,592017,26,"2020-02-17",17,3.41772668361337,0.320408543864272,2.7,0.53062825106217,8563048,1,2020,"1st",399538,21,398962,"0-40% (Low)","$48K-51,999",0,1,71105,4.39691524716763,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,14.9473684210526,40,1,1,38,"train",0.0855466347121124,-0.106998301217734,0.00338456854909423,0.0428644384252026,0,0.00294973503559739,0.0393081034533623,1.09704434729776e-18,0.0017577123161682,0.0287206466404554,5.77663382316054e-93,5.05227337795264e-50,-0.0455373600125313,-0.0447438955307007,0.0755854398012161,1,1,0,1,1,0,1,1,0,0,22
"3064",57836,592017,27,"2020-02-24",21,5.12871458216186,0.850797412853083,3.9,0.693147180559945,8563048,1,2020,"1st",399538,21,398962,"0-40% (Low)","$48K-51,999",0,1,71105,4.71492104994721,1.79175946922805,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,34,14.9473684210526,40,1,1,38,"train",0.213605156730522,0.123630780178081,-0.0122218927823454,0.0466197372620236,0.0290023911179578,0.000115270218328038,0.0424453135741787,0.0363616501534545,0.000792107379828983,0.031459723148807,0.0300465503483197,3.56290327099938e-48,-0.0669115036725998,-0.0715600475668907,0.000795662403106689,1,1,1,0,1,1,0,1,1,0,23
"3065",57837,592017,28,"2020-03-02",21,4.84103250971008,0.725095558687957,2.1,0.405465108108164,8563048,1,2020,"1st",399538,21,398962,"0-40% (Low)","$48K-51,999",0,1,71105,6.23008766927058,2.70805020110221,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,34,14.9473684210526,40,1,1,38,"train",0.496502105136847,0.0757896727757181,-0.0783363297097073,0.067473405668644,0.0313922464777738,0,0.0613667520138709,0.0390937976124472,0.000149244895004876,0.0468476547935283,0.0308992148675679,6.43791830921695e-50,-0.134507119655609,-0.154855340719223,-0.0993760675191879,2,1,1,0,1,1,0,1,1,0,24
"3066",57838,592017,29,"2020-03-09",21,4.75960653929251,0.441686901906702,2.3,0.470003629245736,8563048,1,2020,"1st",399538,21,398962,"0-40% (Low)","$48K-51,999",0,1,71105,6.03500284912247,2.89037175789616,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,34,14.9473684210526,40,1,1,38,"train",0.554693887568666,0.25414817356337,-0.108148816258664,0.0666922707673538,0.0540506912569408,0,0.0609664633168322,0.067250680727922,1.04885108015151e-05,0.0471964694063551,0.0545440337810842,7.71094429546688e-51,-0.144913345575333,-0.168328702449799,-0.140104740858078,1,1,1,0,1,1,0,1,1,0,25
"3067",57839,592017,30,"2020-03-16",16,4.70229689671881,0.217260031752413,0.7,0.182321556793955,8563048,1,2020,"1st",399538,21,398962,"0-40% (Low)","$48K-51,999",0,1,71105,4.84261104200313,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,14.9473684210526,40,1,1,38,"train",0.1559914053865,-0.125401143732435,-0.00885331959291286,0.0482585042292175,0,0.00265075992772724,0.0440350076111018,1.04013134482728e-17,0.00277044514357976,0.0324656814690203,7.25014797572084e-92,4.85131150038044e-48,-0.0616873502731323,-0.0649039372801781,0.0474620312452316,2,1,0,1,1,0,1,1,0,0,26
"3068",57840,592017,31,"2020-03-23",5,4.8186673602505,0.475943446710544,0.6,0.0953101798043249,8563048,1,2020,"1st",399538,21,398962,"0-40% (Low)","$48K-51,999",0,1,71105,4.18052225846315,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,14.9473684210526,40,1,1,38,"train",0.165497080571012,-0.108688399267984,-0.0979360314270845,0.0488496474608078,0.00010478121491965,0,0.0441860765475336,2.32876062815683e-10,7.20716940430524e-05,0.0341888891911745,1.1864746931855e-85,1.22149241348378e-51,-0.0711100473999977,-0.0751951560378075,0.0604735463857651,2,1,0,0,1,0,0,1,0,0,27
"3069",57841,592017,32,"2020-03-30",14,4.26829786934554,0.245283873359666,0.9,0.262364264467491,8563048,1,2020,"1st",399538,21,398962,"0-40% (Low)","$48K-51,999",0,1,71105,1.28093384546206,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,14.9473684210526,40,1,1,38,"train",-0.194178421713978,0.00185665463085815,-0.110987546267817,0.0209277198098621,0.00155694270939817,0,0.0189952951252028,0.00132001775512106,1.55888482111545e-11,0.016119723890534,2.22364202762887e-78,4.96558746486517e-59,-0.00413930416107178,0.014661431312561,0.271539926528931,1,0,1,0,0,1,0,0,1,0,28
"3070",57842,592017,33,"2020-04-06",12,4.33073334028633,0.34296188591754,0.8,0.0953101798043249,8563048,1,2020,"1st",399538,21,398962,"0-40% (Low)","$48K-51,999",0,1,71105,4.17745946893261,2.56494935746154,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,34,14.9473684210526,40,1,1,38,"train",0.311552491298718,0.214100996583257,-0.0201835894164461,0.0465582095129623,0.0425630171832119,0.0112895011160573,0.0446092084025162,0.0525731384327185,0.0104869501547794,0.0355077924167401,0.0559203873868094,8.69257840216611e-46,-0.088271476328373,-0.101800113916397,-0.0666126310825348,2,1,1,1,1,1,1,1,1,1,29
"3071",57843,592017,34,"2020-04-13",12,4.04830062372069,0.296698125318762,1.1,0.262364264467491,8563048,1,2020,"1st",399538,21,398962,"0-40% (Low)","$48K-51,999",0,1,71105,3.8607297110406,1.6094379124341,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,34,14.9473684210526,40,1,1,38,"train",0.132002755892128,0.257777838821129,0.0429649890782806,0.0360010625719365,0.041382258248162,0.00583543150636391,0.0340060681685131,0.0519328148159835,0.00547432931384362,0.0255181215431662,0.0539030521985344,8.40574288662092e-46,-0.0432627350091934,-0.043290302157402,0.0153512358665466,1,0,1,1,0,1,1,0,1,1,30
"3072",57844,592017,35,"2020-04-20",9,3.99083418585244,0.12127835804243,1.4,0.470003629245736,8563048,1,2020,"1st",399538,21,398962,"0-40% (Low)","$48K-51,999",0,1,71105,3.98527346716774,2.484906649788,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,14.9473684210526,40,1,1,38,"train",0.19585632601481,-0.0372942734923019,-0.08207239532754,0.0479137944323233,0.00929417795597116,0.00281546684865338,0.0440048190305368,0.0110473582722184,0.00223298686316628,0.0347431080541571,0.0122171251404359,1.97197261471638e-43,-0.0812183991074562,-0.0866550803184509,0.0343768894672394,1,1,1,1,1,1,1,1,1,1,31
"3073",57845,592017,36,"2020-04-27",6,3.77276093809464,0.187426983071269,1.9,0.641853886172395,8563048,1,2020,"1st",399538,21,398962,"0-40% (Low)","$48K-51,999",0,1,71105,2.89037175789616,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,14.9473684210526,40,1,1,38,"train",0.00606737418832568,-0.0595585277202609,-0.104311931506935,0.0364667881005772,0.00076134750904746,0,0.0330350531004086,1.06683232071934e-07,2.45643638195206e-06,0.0261877817154799,2.24211413445304e-83,1.87697728114956e-53,-0.0412759780883789,-0.0356521755456924,0.136368170380592,1,0,1,0,0,0,0,0,0,0,32
"3074",57846,592017,37,"2020-05-04",6,3.96271611974366,0.364465847685195,0.7,0.336472236621213,8563048,1,2020,"1st",399538,21,398962,"0-40% (Low)","$48K-51,999",0,1,71105,0.741937344729377,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,14.9473684210526,40,1,1,38,"train",-0.187957371019357,0.0156034810444491,-0.182082652596806,0.0206632580936928,0.00308715486534116,0,0.0188130794423784,0.00286515600195258,7.71402119939612e-22,0.0174257050596232,1.30362723920989e-73,2.14624434721784e-68,-0.0261514782905579,-0.00883124768733978,0.275434076786041,2,0,1,0,0,1,0,0,1,0,33
"3075",57847,592017,38,"2020-05-11",5,3.96461545554732,0.404687014823682,1.3,0.182321556793955,8563048,1,2020,"1st",399538,21,398962,"0-40% (Low)","$48K-51,999",0,1,71105,1.28093384546206,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,14.9473684210526,40,1,1,38,"train",-0.134965395314028,-0.00365472351024038,-0.166626453804766,0.0249188942277076,0.00257807691087331,0,0.0226444056460405,0.00231547692701221,6.48268479061996e-15,0.0198993750329957,2.64357262757949e-76,2.231382951068e-62,-0.0308073759078979,-0.0167074799537659,0.238233551383018,2,0,1,0,0,1,0,0,1,0,34
"3076",57848,592017,39,"2020-05-18",4,4.02713581252865,0.385013755715371,1.9,0.336472236621213,8563048,1,2020,"1st",399538,21,398962,"0-40% (Low)","$48K-51,999",0,1,71105,1.16315080980568,2.56494935746154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,14.9473684210526,40,1,1,38,"train",-0.0928438202154721,-0.00444475034572836,-0.220464073971987,0.0276086201048779,0.0036154100088244,0,0.0251172836638095,0.00332180412636739,9.68956901325991e-19,0.0227866663029296,1.27576616096219e-74,7.59123375408061e-66,-0.0515529364347458,-0.0421317368745804,0.213065788149834,1,0,1,0,0,1,0,0,1,0,35
"3077",57849,592017,40,"2020-05-25",1,2.79116510781272,0,1,0,8563048,1,2020,"1st",399538,21,398962,"0-40% (Low)","$48K-51,999",0,1,71105,0.405465108108164,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,14.9473684210526,40,1,1,38,"train",-0.339464025575134,0.0386483026851723,-0.0804534748891056,0.0100242994167291,0.00136268184273471,0,0.00912162052273507,0.00125580607736182,8.79291598070277e-20,0.0083221974459604,2.49525433938477e-74,1.4976036570075e-66,0.0300305485725403,0.0600873827934265,0.382326781749725,2,0,1,0,0,1,0,0,1,0,36
"3078",57983,592079,6,"2019-09-02",13,4.98770778945255,0.492164473064459,5.2,0.955511445027436,2236224,2,2019,"4th",399605,16,398962,"75%+ (High)","$28K-31,999",0,1,71108,3.35340671782581,2.30258509299405,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,31,10.5789473684211,48,1,1,38,"train",0.122415758690586,0.0411735433977167,-0.126093398611838,0.041726840118094,0.0164356222398952,0,0.0379767791122514,0.0199504070064628,5.08131406766184e-07,0.0299861901556786,0.0194254548261974,1.96878262274034e-53,-0.0707916766405106,-0.0744239687919617,0.0631631165742874,NA,1,0,0,1,0,0,1,0,0,1
"3079",57984,592079,7,"2019-09-09",14,5.23164323328004,0.441686901906702,5.9,0.832909122935104,2236224,2,2019,"4th",399605,16,398962,"75%+ (High)","$28K-31,999",0,1,71108,3.29583686600433,2.30258509299405,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,31,10.5789473684211,48,1,1,38,"train",0.214023023460607,0.420770031413364,-0.0983727892927312,0.0389981340896432,0.0621513276422766,0,0.0360213384839554,0.0773871856582491,6.05112632659838e-09,0.0286759508294726,0.0711409003102264,8.39840510978225e-53,-0.0778696611523628,-0.0873242169618607,-0.0287483930587769,2,0,1,0,0,1,0,1,1,0,2
"3080",57985,592079,8,"2019-09-16",14,5.32447232402489,0.68487439154947,5.6,0.78845736036427,2236224,2,2019,"4th",399605,16,398962,"75%+ (High)","$28K-31,999",0,1,71108,3.99452422693989,2.70805020110221,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4,0,2,0,0,0,0,0,31,10.5789473684211,48,1,1,38,"train",0.351069078705554,0.402990865954492,-0.139447847597742,0.0486154538316492,0.0646673631009406,0,0.0447667128093918,0.080292823057674,8.66331135996562e-09,0.0353265582837484,0.0861463411724659,4.19799317204019e-53,-0.0988635942339897,-0.117212824523449,-0.092850998044014,2,1,1,0,1,1,0,1,1,0,3
"3081",57986,592079,9,"2019-09-23",14,5.26785815906333,0.753119400295208,4.4,0.641853886172395,2236224,2,2019,"4th",399605,16,398962,"75%+ (High)","$28K-31,999",0,1,71108,4.41763506214125,2.30258509299405,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,4,0,0,31,10.5789473684211,48,1,1,38,"train",0.319557136681512,0.362878120047539,-0.0551264988613775,0.0479946446997101,0.0587795809919511,0,0.0440916340222993,0.0733777826260285,2.36969808078137e-06,0.0336067936161555,0.0959128622224606,2.31778166570902e-50,-0.0816895216703415,-0.0964013561606407,-0.0661691278219223,2,1,1,0,1,1,0,1,1,0,4
"3082",57987,592079,10,"2019-09-30",14,4.90601524496615,0.537668575616685,8,1.06471073699243,2236224,2,2019,"4th",399605,16,398962,"75%+ (High)","$28K-31,999",0,1,71108,4.50092016461429,1.94591014905531,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,31,10.5789473684211,48,1,1,38,"train",0.228246677882238,0.18250277265437,-0.0227471753771463,0.0462425600054216,0.0356989556701973,0,0.0422083553734537,0.0446553733124413,0.000162557751564154,0.0316099554237891,0.0471482361216024,9.34307238426251e-49,-0.0721868947148323,-0.0811951383948326,-0.018420472741127,1,1,1,0,1,1,1,1,1,1,5
"3083",57988,592079,11,"2019-10-07",13,5.18682699051467,0.762095445770973,4.5,0.641853886172395,2236224,2,2019,"4th",399605,16,398962,"75%+ (High)","$28K-31,999",0,1,71108,2.98568193770049,2.19722457733622,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,3,0,0,0,0,0,31,10.5789473684211,48,1,1,38,"train",0.161568449929121,0.374972097896272,-0.105777699717049,0.0361102711582156,0.0560629708613635,0,0.0333541711566338,0.0696147283839363,3.03818004335675e-09,0.0261590756415933,0.0760046805563383,5.33356153640363e-53,-0.046062745153904,-0.0496623814105988,-0.013171061873436,2,0,1,0,0,1,0,0,1,0,6
"3084",57989,592079,13,"2019-10-21",14,5.37666633295901,0.507835526935541,2,0.405465108108164,2236224,2,2019,"4th",399605,16,398962,"75%+ (High)","$28K-31,999",0,1,71108,3.29212628660779,1.94591014905531,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,31,10.5789473684211,48,1,1,38,"train",0.120034411220057,0.246975456497844,-0.0784016721243985,0.0366246174780065,0.0403182607443969,0,0.0336122816200697,0.0501460633444021,8.21885484996349e-07,0.0260293798485566,0.0414293543876758,2.38115890024522e-51,-0.0431151613593102,-0.0435414016246796,0.0429500639438629,2,0,1,0,0,1,0,0,1,0,7
"3085",57990,592079,14,"2019-10-28",14,4.66908351173174,0.475943446710544,4.7,0.78845736036427,2236224,2,2019,"4th",399605,16,398962,"75%+ (High)","$28K-31,999",0,1,71108,3.04927304048202,1.94591014905531,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,2,0,0,31,10.5789473684211,48,1,1,38,"train",0.158437658808027,0.511223918617616,-0.0458614522000555,0.0331057623440719,0.0708635601743784,0,0.030771222286387,0.088541041755617,1.80198208858102e-08,0.0239296023401971,0.0958241653863519,4.27674764166888e-51,-0.0384799689054489,-0.041390597820282,-0.00947882235050201,1,0,1,0,0,1,0,0,1,0,8
"3086",57991,592079,15,"2019-11-04",14,5.02519544542759,0.753119400295208,3.1,0.470003629245736,2236224,2,2019,"4th",399605,16,398962,"75%+ (High)","$28K-31,999",0,1,71108,2.14006616349627,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,31,10.5789473684211,48,1,1,38,"train",-0.104269789521393,0.074875643159301,-0.0633003457485607,0.0253478999893207,0.0134440678514466,0,0.0231139729817878,0.0164767826702507,1.2633422443154e-06,0.0180229593164973,0.0172811568708908,2.10958536730277e-52,-0.00829537212848663,0.0020633190870285,0.169042512774467,2,0,0,0,0,0,0,0,0,0,9
"3087",57992,592079,16,"2019-11-11",14,5.15905529921453,0.725095558687957,2.5,0.405465108108164,2236224,2,2019,"4th",399605,16,398962,"75%+ (High)","$28K-31,999",0,1,71108,2.9338568698359,1.79175946922805,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,31,10.5789473684211,48,1,1,38,"train",-0.00313280055266644,0.0322465915092037,-0.0686565523474708,0.0336079242075385,0.0114836289545319,0,0.0305379081492411,0.0140907016521414,1.7415115485998e-05,0.0234570962240457,0.0134290090060694,1.64991872150195e-51,-0.0329609960317612,-0.0260437875986099,0.127998217940331,2,0,0,0,0,0,0,0,0,0,10
"3088",57993,592079,17,"2019-11-18",14,4.96424225452655,0.404687014823682,1.5,0.336472236621213,2236224,2,2019,"4th",399605,16,398962,"75%+ (High)","$28K-31,999",0,1,71108,3.53514535417189,1.94591014905531,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,10.5789473684211,48,1,1,38,"train",0.0679631173681532,-0.0243453780962592,-0.0706965487743257,0.0400094692248631,0.00706410695158742,0,0.036268968814228,0.00856122225088956,7.90104257718006e-05,0.0277491156129515,0.00846747005931267,4.90453021119734e-51,-0.0497186034917831,-0.0476861000061035,0.0926628857851028,2,1,0,0,1,0,0,1,0,0,11
"3089",57994,592079,19,"2019-12-02",14,4.80729437007823,0.565692417223941,1.7,0.262364264467491,2236224,2,2019,"4th",399605,16,398962,"75%+ (High)","$28K-31,999",0,1,71108,2.70136121295141,2.07944154167984,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,31,10.5789473684211,48,1,1,38,"train",0.0480894015453786,0.137880530298869,-0.116767784525698,0.0340356334062524,0.0255854578744864,0,0.031132125960523,0.0314114526871634,2.85830978104916e-08,0.0246618186640101,0.0308080290176847,7.14791200057962e-54,-0.0455150976777077,-0.0437302738428116,0.0836335867643356,2,0,1,0,0,1,0,0,1,0,12
"3090",57995,592079,20,"2019-12-09",14,4.84654650556336,0.835884770665322,2.5,0.336472236621213,2236224,2,2019,"4th",399605,16,398962,"75%+ (High)","$28K-31,999",0,1,71108,3.34286180464919,2.19722457733622,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,1,0,2,0,0,1,0,0,31,10.5789473684211,48,1,1,38,"train",0.263860823187845,0.622758839172619,-0.0778594697092201,0.0372607344088128,0.0874778819775151,0,0.0347399721562562,0.10916289083108,2.09553968872979e-09,0.0273582605732618,0.104730917493158,6.36058742021362e-52,-0.0491969063878059,-0.0566925555467606,-0.0567577183246613,1,0,1,0,0,1,0,0,1,0,13
"3091",57996,592079,21,"2019-12-16",14,4.22829253473184,0.592113997894949,5,0.78845736036427,2236224,2,2019,"4th",399605,16,398962,"75%+ (High)","$28K-31,999",0,1,71108,4.60416968565451,2.07944154167984,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,1,0,0,31,10.5789473684211,48,1,1,38,"train",0.300727844043222,0.343126319840525,-0.0233219366578994,0.0474595896192582,0.0558866109265062,0,0.0435399748217023,0.0699927336150563,2.33697042113145e-05,0.0327490446894073,0.0828812224583773,4.11074349601091e-49,-0.0819221213459969,-0.0924529209733009,-0.0435512363910675,1,1,1,0,1,1,0,1,1,1,14
"3092",57997,592079,24,"2020-01-13",16,4.8194747886351,0.734626861668673,2.4,0.405465108108164,2236224,2,2020,"4th",399605,16,398962,"75%+ (High)","$28K-31,999",0,1,71108,4.4624538837865,2.77258872223978,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,6,1,0,3,0,0,1,0,0,31,10.5789473684211,48,1,1,38,"train",0.491527686468932,0.695547520460426,-0.114719951455272,0.0510839349458249,0.10275544913251,0,0.0474328162907267,0.128100856918295,4.48696263782101e-09,0.0374476027142774,0.122842460139866,2.89885281283262e-52,-0.0961109399795532,-0.11710998415947,-0.154496267437935,2,1,1,0,1,1,0,1,1,0,15
"3093",57998,592079,25,"2020-01-20",15,4.51415078760092,0.245283873359666,1.8,0.405465108108164,2236224,2,2020,"4th",399605,16,398962,"75%+ (High)","$28K-31,999",0,1,71108,4.14472076954717,2.484906649788,0,2,0,0,3,0,0,0,0,0,2,0,0,0,0,5,1,0,4,0,0,1,0,0,31,10.5789473684211,48,1,1,38,"train",0.42078728131734,0.742033201138937,-0.0707956017132462,0.0454275600876427,0.105362242711946,0,0.0423313439677365,0.131590533528296,6.63093304839738e-09,0.0332671886884183,0.131373889186922,1.77693590017069e-51,-0.0818322226405144,-0.105952464044094,-0.147316887974739,2,1,1,0,1,1,0,1,1,0,16
"3094",57999,592079,26,"2020-01-27",16,4.99247132346858,0.804533652254301,2.6,0.336472236621213,2236224,2,2020,"4th",399605,16,398962,"75%+ (High)","$28K-31,999",0,1,71108,3.24259235148552,1.79175946922805,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,31,10.5789473684211,48,1,1,38,"train",0.063944227257384,0.180049614183263,-0.0232642714143576,0.0349806912537075,0.0297360193049141,0,0.0319680211634354,0.0371645481440184,1.94122054513378e-05,0.0245138468587318,0.0353553401755282,7.952651163972e-50,-0.0311674028635025,-0.0262972414493561,0.0811436623334885,2,0,1,0,0,1,0,0,1,0,17
"3095",58000,592079,27,"2020-02-03",16,4.78832472908594,0.753119400295208,3,0.405465108108164,2236224,2,2020,"4th",399605,16,398962,"75%+ (High)","$28K-31,999",0,1,71108,3.08190996979504,2.70805020110221,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,7,0,0,1,0,0,0,0,0,31,10.5789473684211,48,1,1,38,"train",0.258454276938592,0.450407492818537,-0.141863211607903,0.0410867300729497,0.0665320178669917,0,0.0379895016478628,0.0825739205155554,5.23729574570336e-11,0.0312757533911233,0.070513750663913,3.02698394070073e-55,-0.0687800124287605,-0.0742588713765144,-0.0198986232280731,1,1,1,0,1,1,0,1,1,0,18
