Classroom ID,Teacher User ID
593910,8193260
842904,11691037
37957,699907
109969,1754324
727485,10238511
556625,4266699
804614,11246263
569098,1475295
159177,2336846
695560,1979328
755352,430498
415714,4951059
625144,8619993
583152,2267020
579841,2267159
838202,11641167
527633,7558678
750879,10604751
595665,8220519
588748,8135114
577094,702801
125538,1883384
676866,9507379
250447,3593494
199217,1619092
159971,2220270
580991,4819098
311876,4471785
181256,1832754
577164,8058124
601156,8166332
653383,4035930
527362,7555358
484307,6876743
175925,2166448
716266,8221843
20396,387492
798861,10935559
427982,5928052
590991,6160396
571906,7594207
569368,289795
515683,7381799
79470,1315808
574991,8013065
81332,1344877
68986,1076090
60406,1010687
591416,8164407
612274,1015866
722520,10225378
686160,8983043
659909,8566611
715027,5078593
569119,2443494
777634,10936324
677003,8983097
401976,4714778
678839,9545671
251196,2238513
449042,6309656
757590,10699967
615995,8009971
619561,528800
382324,30529
374591,4593269
85099,1161425
205530,2892168
798770,10935195
842626,11687278
607440,8377268
753296,4852116
642450,676050
676904,8945585
382284,5145403
405292,5533912
636973,1603415
583394,4865544
530258,7594190
594565,8198708
444719,5771325
582939,4035877
582947,4035828
46545,674001
571732,8022196
526444,5671760
579793,7194466
767923,10853057
579486,2313543
799082,10936278
577207,2267146
582379,4816551
575045,8013056
552897,3935824
789832,10936206
614450,6409427
486592,6903613
558618,4978296
822364,11468881
583165,4921074
417132,659184
799129,10935442
577037,2892270
843978,11703294
413233,4045579
607119,6142225
122276,1945754
753243,4909402
140176,2183595
443588,2024938
396027,1742877
785674,11032383
109797,1761579
503378,7180267
89033,1358565
83929,1376578
636660,5386744
229841,2647550
577295,4969358
594653,8200199
533111,7633766
822903,11475772
637000,10972253
601105,7907246
417462,5523941
600584,743685
489553,6970697
619880,2197410
710151,10050723
774384,10925254
577325,8058451
614716,5126780
742890,10494467
470929,6684591
604587,2919948
596678,8164510
717628,10150769
751918,7096440
591705,2266941
799015,10936260
705985,9130536
316307,4489173
579796,7194466
578255,8067088
666032,4196893
320581,4598848
237846,2477788
252904,3633635
240490,1962249
809027,11303128
125481,1991645
779737,10935189
12731,200551
117119,1284592
704370,8285147
629084,8395348
258190,3714391
777582,10936160
509225,7289483
66340,1105950
843624,11699665
474679,6742135
485336,6894394
118180,315337
777912,10936540
776108,10935112
771533,3339879
384417,23339
37971,700303
843253,11079832
587165,8120319
700114,9898903
210631,2983700
337996,4785597
709788,1047741
144977,2218950
617743,8510735
618538,8295395
649514,8941327
688094,8012968
780576,10967193
115104,1841406
748485,10570531
607112,6142227
788997,11074741
607144,5827141
503375,4295934
670665,9395385
109875,1762351
482282,6845485
584090,6793095
742513,10491586
593979,5542092
709896,10047457
587249,8120385
284722,4089831
517880,7410388
822985,11477148
598556,4843712
423409,5913466
723781,10246261
640314,2275498
591489,8164477
590490,8148100
50862,879137
655318,3548237
789240,11078144
798114,11137224
789933,10935158
680832,23013
24374,374930
682088,9607937
790497,10936372
187520,941759
376130,2566719
319950,4542441
562404,7594260
592851,8125738
445611,3850009
625131,8377278
60138,736626
577061,702819
374455,812203
798079,11137233
774707,10925425
785278,9986938
375032,791965
706841,9534940
48632,845688
624233,10067264
574169,8012890
582960,4035967
619914,2768055
95271,1546604
766713,3916464
40044,68766
642105,3028242
633010,2989820
208849,2207809
221442,3171854
595413,8216046
808103,11291084
542234,7759796
621506,171076
108769,1742655
594646,8200197
469395,6660196
236650,3380492
799205,10936626
779252,10936444
834181,11598036
581112,4819418
778218,10934996
222208,683413
266092,3829262
770911,1414545
808575,11297608
784487,11018561
799390,10935346
731070,9414781
566743,7575195
654256,183340
25144,484341
456105,4588653
312739,4484494
469387,2215898
547290,1477118
598134,3435891
56813,954036
430869,5293395
468045,6481767
702680,1417653
600620,2481603
14185,239823
582906,4035967
631388,8619395
715842,1476253
770016,7096440
313581,1578489
632468,2627746
477308,6782618
595428,8216043
674629,723282
246937,3538840
774352,10925269
499806,7128351
31973,623605
702655,5492651
702669,9939318
639303,5125216
821106,11453606
798909,10936279
96829,1569308
804200,11241455
530376,3838032
531667,7615341
158723,2327912
813156,11357481
686757,810486
789597,10935717
702930,6719071
200595,2834381
676990,8171140
625917,8632779
577098,702847
582892,4035903
638346,8859349
427925,5926744
695726,8164553
533562,7412544
432195,3312921
701697,8341420
391856,4435694
263324,977383
739086,10434467
463881,2220270
383271,1740061
441566,6169979
577121,2266984
790190,10936058
324615,4636208
601106,8194068
694414,9814025
627511,4959389
574963,8013058
469428,4513852
789647,10934880
799149,10935316
633596,3283212
730093,10098300
153649,2282144
865653,11922234
700029,7887414
578117,4844557
575382,8225856
128838,2039173
642525,8743778
727675,9755905
393455,4786830
465620,2242972
384611,3808421
57538,774351
69418,1095624
626960,344311
529915,7590355
312589,4481494
282520,24278
732159,10346572
412906,1876949
614559,8458567
546636,7321041
576092,10452782
672349,1093273
612739,6296401
789825,10936561
715183,1286162
381841,5137974
760433,7578177
834216,11598643
705723,9983046
577043,2892282
659697,24012
600796,10067224
778684,10936078
739860,10448639
158871,2331436
640545,8565124
784640,11020360
25813,447033
659309,9184071
637197,4134927
587285,8120355
601089,4808151
41570,747269
567154,8001308
453224,3952270
511958,7315444
691905,8506879
685220,9661745
865664,11922243
691235,8983091
175808,2469607
577042,2892282
136222,2135773
591699,2377739
335438,4763982
865659,11922243
743593,8149496
590751,4844855
387405,3323277
401593,5008717
798880,10935008
621517,171076
625661,8627699
591671,2283545
789646,10934880
556495,4588225
371933,1603415
608761,5536733
46595,798515
582998,4035836
314206,4437640
450551,6348876
790025,10935986
168146,1065567
625126,8619993
829641,11455530
403595,4815313
442337,6184474
602914,8317236
789635,10936038
636991,10972253
580494,5001066
773865,10925154
575028,8013091
7398,100883
569100,1917012
382377,5147478
788475,11062723
774582,10925312
712936,4838340
600677,8135105
789298,11078548
400548,1984583
588557,8099412
751103,8074215
214511,2747944
168106,2395213
732085,10331718
738459,7083201
776194,10935393
700000,4035977
337084,2138535
603733,5014017
846230,11728751
702655,7650641
525074,7523991
629330,8689187
532021,7553011
464574,3315827
642916,5424277
531424,7584353
585793,7915440
850584,8019132
464575,3315827
600613,5000979
699616,7008398
818853,11423422
727940,10289675
689133,9460402
688576,4506561
423116,1042654
400653,5279035
667810,9316284
546959,2919387
625894,2436258
786366,11042586
305965,3591315
453333,6366405
528204,7566148
859013,11865679
398524,5453507
753439,10635986
530749,4588225
596739,8232668
460142,6512482
585801,7915439
255641,2437517
480470,5732944
865626,11922232
584627,8103075
775932,10935684
799121,10935276
629103,8395348
835369,11608574
691485,9767621
399514,5137260
732339,10348983
630309,8054132
183469,213385
581431,8077679
218615,26197
583092,8087630
708103,1749468
580274,4819108
528226,7566528
266311,3832368
297145,4244080
492782,5959524
627582,4149095
776117,10935596
712374,10085762
541160,26197
808486,11296599
769730,10874058
625876,8632250
582944,4035967
472966,6624799
731392,6668911
510062,6754446
67186,43324
14462,195373
624109,8619399
446473,5105197
634449,8774258
612968,6974055
791974,11092217
771816,10899680
575516,10131003
546778,7818292
601099,7907231
560981,7969225
387615,5242811
175292,518672
587284,8120347
521500,171050
596861,8055669
465939,6614055
471826,4187280
734259,10375674
649598,8941432
371942,5021771
392651,2322440
543404,3940036
574277,8012937
716006,10138617
605348,8119590
778435,10935171
704373,8285147
575012,8013090
474255,6735283
621469,6916400
328139,4702207
238524,48612
119450,1842833
603698,8193180
136622,2144383
777410,10935183
183970,2569919
867437,11939150
510159,7302323
687608,4187280
266963,3842480
582893,4035935
804172,11241262
609374,2339634
608146,1470684
740263,10455712
579782,7194494
582453,8022175
695045,7930405
347356,4777362
776983,10935113
637126,8832148
676954,8945586
595617,5287103
712092,9245579
291886,4164613
671802,9414781
334787,4758163
847000,11737619
850583,8019132
575083,8013119
322288,4621847
475007,6747210
771894,3873575
385461,4834433
186324,2219828
283024,2219045
62488,1044185
580317,5051519
779241,10935615
171618,1259824
613292,8452864
734500,10379621
603519,2750834
487640,5639173
622199,8580252
585811,7915512
574822,8041196
703058,9947974
370323,764980
688028,8135121
575043,8013072
603357,3227632
698127,9866782
531196,1596776
393430,707989
646351,7181620
735392,10387133
422114,5874350
601117,4808190
641172,4911222
743976,10508332
420005,1894386
465344,6570550
742245,6927890
418921,275626
763769,2744219
438876,6132189
855593,123084
810123,11317779
513785,5111506
1573,29008
789764,10936464
444801,5983516
685206,9661467
625589,5731014
583936,6631351
420496,5851858
698829,1892778
798898,10936739
607459,8377285
530301,7594239
530242,7594217
819191,11428543
617095,8357826
530796,7599335
209730,2322486
609338,2339634
625402,8621455
381329,3370089
387165,4980607
634337,8473578
453007,6394980
583077,4035836
373474,4891066
592482,8173194
617485,8507466
632608,8746240
607429,8377281
778490,10934823
790510,10936721
551446,65774
457957,2319330
179672,735346
517876,7410388
715163,9378219
337948,4786077
440407,3981289
621313,2499353
790016,10936449
17185,293102
220362,68764
395975,25401
639196,4134927
239677,3434861
790142,10936306
354997,4336634
671776,2369755
790045,10935396
395012,237897
584024,3195134
691587,8645839
232630,2542645
458940,6495902
738844,986671
81941,1355055
480493,6832237
376078,651624
850150,11767885
582915,4035844
748569,10571765
616182,974927
692098,7661395
458205,6482331
434340,5674126
707529,9713449
412480,5689854
14098,237899
579729,2259324
465377,3367341
732526,10352667
781996,7257878
171446,523523
580960,4846901
585863,7915532
608987,4547757
591432,7692221
381871,5138740
443737,6195174
798915,10934947
709900,10047468
731149,324551
510304,5996557
855959,11831077
582347,4819429
574382,8041186
154291,51183
282516,4058704
474948,4483742
790218,10936055
745522,10521561
636180,8809653
799108,10935015
22391,68767
92495,1509019
616847,8465345
539862,7719029
597688,2283557
647423,3435779
299279,4255536
392407,4907909
755443,10664645
617453,48635
775877,10935801
618933,8426710
591402,10634959
636409,4245470
601054,4808328
600324,6144149
740754,5674188
576088,5542136
186297,2542645
789657,10935263
577285,7907236
466931,4196893
579957,4819141
429674,5575524
740222,8719699
774476,10925282
691237,5178526
715865,10136428
375015,2691157
487192,4574743
461217,6531426
186802,2473945
576882,7594291
383737,5170977
702662,9939313
518967,7429818
612154,8430531
397532,4587790
688048,8619661
587473,2498478
600670,8135091
391220,3767552
591685,5014011
422055,5875039
851070,11777855
40578,735356
241748,2351219
268800,1360870
373607,5028839
676266,5254217
583052,8087632
681841,3777667
487745,3345130
222217,2882387
680637,42275
535861,701835
778004,10935919
86739,1424473
814610,11377104
789812,10936108
398606,319995
575499,8024849
741978,736626
153144,2275707
625291,8619938
517842,7410589
599806,8264768
451559,5845942
656780,9135664
664627,7197868
602442,4650840
774836,10925329
659842,9195890
452939,4730165
634585,6117963
391223,5069807
598976,464404
673184,9443699
573523,743672
578150,4830951
813643,11364693
776173,10935298
574438,8012960
575118,8013122
452373,6382246
663520,9260734
798838,10935173
12938,205232
386494,4058702
738532,50800
687736,3299183
779533,10935366
391857,5316593
584189,2267014
53291,741630
86899,1426575
576402,4336634
789612,10934892
408110,2527589
706185,9991028
514294,7363166
597392,1622186
758371,10710185
582885,4035846
799281,10935830
575482,11038242
623046,6684536
743657,10145455
383475,5156097
600602,743680
777695,10934820
753326,4819249
589786,4819225
557173,4788824
573308,2171891
39857,30581
702649,2539447
413951,5716992
160207,2353240
798808,10935399
224158,212322
794911,11129304
455920,6447944
418492,1862361
753280,6879584
865562,11922239
459121,8377283
507033,4979585
638706,8864309
585792,7915440
175410,44501
577065,4209010
580883,4909514
798816,10935813
438841,2715597
379176,3679392
203422,2870026
799099,10935802
374779,2856139
606004,750582
807966,11290129
625280,8377271
641679,5866052
777409,10935183
73942,1229174
139513,2177043
656119,8247665
130843,1728952
393442,2816262
459487,1832649
386794,5056552
750147,10594111
785323,11028781
399441,5056237
625877,8632344
249612,3580060
591663,2377674
600659,8135097
383743,5171119
692530,9461558
352756,4863883
649600,8941432
592865,11009095
487775,3345130
768334,10856716
678317,9533961
742498,10491587
582886,4035901
582999,8087627
680656,9390501
217217,2206992
714553,10115191
121822,1939218
380712,4747706
777209,10935229
803263,11192050
540922,1260762
575519,7430329
600662,8135112
489610,6966158
423119,1042654
490591,6987085
709809,10046031
171605,436872
421966,2397131
90735,1483488
460312,5104173
518910,7424035
619652,8042987
542412,7761114
369299,4972892
711154,10066349
537084,7689955
865571,11922239
569107,2223615
381490,1790850
585907,7915488
583976,6631341
612293,8258746
806342,11271048
422432,5087774
579965,4819366
640405,8893870
11870,173799
398429,2691157
592011,4819424
401993,294681
636996,9030700
834560,11603337
841343,11673738
624115,7915561
526187,7429848
609352,8413160
607389,4819260
593998,7454249
286356,2504366
789780,10935128
577342,7907244
599586,311058
468944,413267
637116,8611624
120784,1074617
750857,10602109
630922,673774
569099,1917012
618540,1325988
594077,5728588
601127,10434527
709436,3237659
619882,2197410
799224,10935121
599652,341457
443789,5760472
631004,5278528
154324,2289107
588740,8135132
715760,72414
692677,145107
775071,10925423
577357,4808365
745304,10524868
674371,9457120
600685,8135090
702665,9939315
624850,2499557
625239,2699721
560836,7974904
555632,6730237
616259,8482151
711401,8052422
60234,50166
594663,4872513
758333,10710194
601449,4904483
465530,40047
789666,10936073
476750,23940
529737,7588147
774236,10925198
406464,5575524
676889,8983065
537550,1735674
429857,5963756
451523,6368620
799242,10935376
744952,10522265
297301,4246245
530216,7594225
571716,8022198
600661,8135112
639332,4463031
407773,3723494
451570,1881065
659057,359606
618574,2533063
850587,7925092
662267,1044311
614574,8458535
479905,5459202
582102,4819132
467431,1835352
473406,1693964
530252,7594253
346399,4842749
607456,8377280
600596,7436959
836746,236975
647936,8996417
779187,10936623
778999,10936582
494994,7057932
783087,11001276
789790,10936350
774948,10925369
789833,10936732
581538,4819359
758348,10710172
769690,92861
587025,4714778
609358,8202645
574947,8041199
663363,4838645
635274,4863883
804378,11243659
783759,10660885
865589,11922235
466230,6618861
582221,2236086
692781,9710743
626970,5314783
790022,10936761
397717,2220437
576399,4893734
587474,7967323
619999,8551070
672268,100911
659908,8566611
594666,8200201
833132,11580788
399674,1732746
678739,4756258
761186,10754740
708307,9168566
625611,8625974
642527,8743778
40506,329211
428166,5932402
485905,6903047
382447,1317633
585884,7915458
381382,5122727
594323,10366692
144339,2213481
783192,1117874
625228,8619993
184257,2219986
742903,10494648
477886,6786071
859868,11873777
775153,10925426
739776,6868204
777599,10934885
799075,10936009
595389,8215214
625034,8619998
798827,10935494
465597,2242972
658207,961311
584489,8093305
815818,11382515
600607,2481598
318869,4574743
42111,557544
118464,1890723
399790,5472589
661234,2496701
768904,10863909
13735,227324
831765,11562291
464671,6591149
107828,1542552
626972,5315085
445214,6241125
779706,10936523
702391,4035977
682475,9411939
682714,699674
694860,4265761
774817,10925351
440002,6135361
600586,743685
470639,6679960
536646,1261013
583005,4035936
577311,4808221
156000,1798368
617732,8510736
718475,840020
596626,8173897
515281,6981500
522815,1078535
599513,7310335
592368,8170886
625850,3815065
577389,4808330
582974,8087632
621780,8571708
789581,10936158
614573,8458590
863383,11903438
494189,4248268
741041,10467877
710520,9520915
625112,8619957
612487,1893633
750044,10538835
575501,8812579
493149,3345130
760565,10172983
702640,5492691
47513,827984
689821,9746371
671279,9405962
614457,7065848
636575,8818939
799233,10935709
345920,4839483
735864,1692870
625505,8623532
573702,4839478
523854,848310
783085,11001379
748366,10570011
312321,4478449
775871,10935198
658354,4345583
252384,3624958
266603,3836142
577228,8058121
627400,7997990
423463,5104039
429756,5961804
789951,10934993
86898,1426575
578601,8041040
644475,8946900
560177,7383737
2394,44501
576405,4336634
634324,1861248
806827,11272321
637000,9030700
594302,5091402
699481,9888731
584156,2377654
385239,808751
830335,11547178
621979,573243
667234,4435039
235291,3359949
170470,1618905
789614,10936608
702679,4906846
604725,682458
372922,5029330
368202,45193
590664,8150542
590731,8148768
638355,8642617
856098,11832220
445618,6155059
596077,4852188
857433,11847115
578237,4963258
799064,10936604
603501,8331555
195174,2761041
584122,2266964
596905,6549417
192904,835323
759081,1571890
774499,10925288
723706,2223314
625195,8619960
649558,8941266
575506,10462551
479744,6447584
799218,10934982
421251,4223067
735867,1692870
649780,2204682
22214,428582
581894,2236192
533411,1275878
145217,2173797
419950,1512021
382444,1317633
789643,10935603
780766,10969313
406359,5572832
517954,7412594
95983,389072
82665,212693
448156,1904849
633590,8764507
460855,5862617
503303,7179009
584157,2377690
680431,9575688
538104,5170709
799063,10936604
592774,8179687
199464,173004
777187,10934991
323841,4059924
742482,10491266
312315,4478392
621512,2579044
227394,237860
583406,2236112
819578,11434448
843048,11692436
798803,10936284
580293,4819245
67032,148336
515432,5339690
408550,5057493
582897,4035840
842057,11680736
703524,9953544
494491,7050323
594638,50651
154965,121550
772052,10902687
386162,188196
692309,5133385
639152,2242972
835880,11614667
601766,455364
383365,4089175
585903,7915446
619562,2307916
379147,3146403
600970,8285284
584188,2266960
592219,8166121
587455,8125758
370981,5005386
657463,7594275
591431,8101218
710865,10061579
687880,9711534
777597,10936162
677241,1817382
742156,10485596
600744,8135110
753246,4909419
266855,619537
184009,2207041
469745,643451
812319,11341183
583167,2283559
777267,10935754
583104,4035830
649542,8941288
494649,6551891
591690,2267010
646489,8967267
758752,10716570
457541,2307998
581014,4819362
501658,7065848
753217,4819423
577142,2267027
417880,5801196
446622,6273093
865672,11922244
717767,5121508
382909,1807790
575064,8013062
789673,10935917
744662,726553
607106,10402113
614557,8458538
646332,7181620
581000,4819091
587230,8120332
336577,4608048
414826,5736341
395558,931387
774453,10925280
428273,3153250
789751,10936766
577365,4808331
43563,781753
303874,4349485
73586,1224349
159181,2174660
79456,1315808
220307,3096642
757572,10699780
601086,4808143
448580,1287347
461865,6545465
311635,111904
486745,4345583
790037,10935004
530239,7594246
339848,4801779
44814,720473
29970,582704
638734,4836072
387662,5243874
368167,774351
609428,5157182
637101,23341
718129,10157617
636992,9030700
789658,10936747
582984,4035887
120892,25022
799034,10935620
483864,6870821
614606,8458556
852795,11794840
625664,5847497
595805,8221840
420260,5755469
182198,2534638
799124,10935459
821010,11452413
265009,3815308
574796,8013024
145472,2219864
386186,4378344
614533,8458589
415158,3880567
40371,730549
613258,1280905
638500,23945
582359,4819149
616496,7949966
865631,11922232
449342,1904849
332878,21167
588809,8135134
593951,6799036
608923,934475
143449,2204922
584073,2377685
776553,10935479
754861,4501112
583059,4035902
516217,6977653
281196,4037847
242974,3478607
595894,5051523
782399,10991220
653387,8164406
577212,4901404
373470,33079
814608,8341120
463555,6573328
798449,11173633
725638,10255974
641177,5491352
446645,6273014
830811,11551770
587290,8120403
779348,10935370
508843,2321752
465595,4561165
600743,8135157
774405,10925295
758358,10710168
636374,2197403
515304,7377205
582955,4035880
74163,1231536
753340,5201307
606205,4660987
727729,8870113
592221,8166125
853444,11802065
695967,4170387
596778,6915794
585911,7915506
655297,8934539
655764,9113965
588745,8135140
445447,18320
779059,10935443
799096,10936108
376665,5068664
271852,2175179
537338,4372444
602474,4312501
318719,4495112
182790,2544814
577086,2892316
850581,4861909
625133,8377256
199860,1668339
783969,11012794
742304,10487955
48676,23341
577033,2892270
714587,9725846
386809,2353262
389056,5254221
596379,4411008
774762,10925335
469768,6667459
386165,3716344
591711,2266976
580531,8677720
625091,8619982
337812,4597031
778352,10935828
320025,4591424
753223,7913091
507752,7246497
799350,10935601
394355,5367756
65443,1046627
618644,10098314
581403,4836077
376730,5070760
599641,5038895
650362,9020327
865665,11922243
44794,11038212
646478,48609
525183,7525494
423547,3945293
252474,25809
776834,10935056
727635,10284864
79695,1122085
352730,98504
747800,4967985
798940,10936463
596650,8164517
577185,2267002
392261,4907909
791953,11092229
810805,11325561
661565,8634167
599605,7972020
381817,4015030
775769,10935485
346095,686724
840479,11664012
661937,4903967
614645,8459485
600587,2718408
618733,3766170
223241,3167045
433195,5869116
602893,2615387
595382,8215219
798823,10935199
582449,8022186
646253,1887006
773032,5926996
541222,7746564
632614,5176129
585886,7915423
780894,10970961
774031,10925184
627455,8666574
604966,1323408
601536,51184
159066,2323074
593487,8193181
585948,8113430
605295,1099673
515655,7381605
582969,4035838
573674,8024848
798980,10934989
789699,10936575
502845,7172247
668045,5105197
553338,7895995
658760,9172899
417178,5784081
577090,3134315
217449,2662140
285273,3688084
536667,7683270
134765,2119375
65439,1046627
827352,11512074
62966,1044311
157493,2316999
132010,2083169
34330,660629
855441,11824047
755629,2206650
251494,3611028
569156,1946801
198922,2343305
791706,5805265
37933,167456
705752,9983537
263789,3796103
813143,11356969
109227,1752926
320463,4533665
19345,363042
218954,3126971
330667,4385663
766603,10839600
831076,11555114
87139,1309810
19241,358618
788320,10491577
337888,1000190
65292,672841
478220,6795334
826335,11325236
48644,407623
332940,4741290
13821,227042
111638,1789021
107110,1720898
407403,5580927
457157,4516337
387395,2369670
461203,6531342
775534,10924603
18584,243954
61009,430043
140492,2185976
54283,799537
22129,381165
730139,10321634
836878,11627914
213371,3038533
693757,8971588
70204,1169702
116489,1862016
318527,4513649
219741,3137968
789349,11079203
264916,393895
505861,7218330
783095,11001237
850182,11768233
91239,1491988
871526,11971976
789845,10936069
715096,2075926
32895,640958
773276,10919658
399849,4945302
317817,4557791
492932,7026235
671565,9409789
157724,2318989
67147,1067405
58281,980099
490215,6982053
799536,11177890
184505,2580354
836164,11618674
298020,4184525
12323,189883
596375,8228442
25491,465500
314486,4474202
116137,305613
90170,1467756
116024,1847831
65473,1092158
735299,6879584
809920,11315453
100390,1622184
172106,405089
649609,8941249
786441,11042708
641196,2696099
832024,11565496
790003,10935162
123690,1966122
771844,3458371
470860,6676109
718527,10164483
527336,7555105
855612,7684704
489026,6964223
346212,4788721
534483,7652521
636147,8807963
38234,179235
872239,10935585
282607,4060037
803835,11237555
271025,3883550
310013,4442924
204809,743690
422075,5874596
115396,1846506
837072,11630362
84141,1000886
799183,10935848
512033,7329391
289612,4101123
835768,11606422
780053,5297537
452125,6379078
12653,195283
787796,11049036
496721,7084198
250788,3599568
523669,7502083
51757,121836
617023,8495771
704129,9925937
517776,7409324
667413,8203554
790554,10936740
460730,6028542
633412,8764433
187000,2245672
208062,2938909
186621,2249013
817679,11408747
332321,712920
72205,1203987
46914,363549
64045,928149
161255,2373959
134057,1894948
228227,3262684
512481,7335754
433932,3952270
80099,1317633
202871,2856821
129851,2052543
143580,2207581
617072,8133453
799366,10935040
821564,11458427
736710,10405372
304598,2845447
59954,999377
244362,655740
787986,11062692
662514,9249971
785485,11030428
145508,2221391
239867,226738
722938,8339507
411627,3882961
75208,1249680
183541,2560542
252842,177835
867243,4169224
854417,11810990
602026,8300823
869556,11928279
802656,11223594
690704,9755112
298137,4258685
751469,9205166
852221,11789349
792277,11096454
759235,10722969
156786,2308371
230097,840893
77122,1279191
282471,4058412
295411,4217549
198184,843862
419882,157986
847378,11740972
603293,1467747
129798,191866
49540,317278
64530,88162
230098,840893
447221,5630053
323278,2507352
871304,11970057
315,50757
694659,239845
478741,6802128
249968,3585895
858042,11852790
309201,2960599
78827,26053
233488,1047908
496293,7077970
547295,7825848
287978,4129016
597946,5389148
304302,4355102
82203,1108616
13564,221778
95547,1550605
51727,836819
33191,645956
453346,6401965
47982,836819
16146,289342
282722,4061484
243201,2996103
59278,857010
229883,3073982
785537,11031420
319060,2201336
627479,8667133
139119,2172482
103663,1668339
859388,11868956
605797,3939842
54228,925338
25989,502837
475843,6762118
246635,3414731
216656,1343779
809643,11311412
38463,702960
251519,3611649
817674,11408657
211756,3001953
78542,1301291
512124,7330496
695610,9831989
80524,900546
462658,6265184
297441,4248152
639379,8870113
68992,1137427
140482,2185967
273312,3925855
111619,1788875
106994,1719050
605807,8012687
241996,2220650
790560,10936693
78572,1047900
528230,7566637
539540,7724152
62838,1047669
142262,1019816
46500,811537
129149,2043035
871523,11969005
538068,7684407
533682,7642649
782774,10983858
359,51255
458441,6487173
76069,1262735
546606,7319955
71990,99976
299377,4278926
68627,1145815
239403,3397925
728829,8139238
318153,766342
663763,9273720
78160,1294015
224167,22109
156138,2299621
630728,3320968
832850,11578445
787443,11056492
867103,5605291
310009,4442924
525012,6193480
113965,1699440
84445,1391758
350879,4858663
250250,3574502
157702,2319614
554430,7909440
827223,11510751
53951,920899
330055,4708265
804379,11243537
248822,3566534
519891,6715384
37378,696922
473993,6730237
114755,1836052
332622,3953173
489916,2194392
31198,518543
814641,11343556
390215,5283542
769757,10847487
25303,487513
524011,7476359
511606,7322730
52578,706519
183987,647939
437860,6118814
2728,17814
168868,2362562
206041,2902426
530733,324544
293441,1165546
38272,701821
89804,1469303
868575,11948236
821286,11455632
423155,5903976
170683,2407882
51378,239625
44686,647939
788792,11072560
858798,11863752
614434,2247416
320964,4583638
679712,9563053
275800,3961826
272125,3907955
324231,4567074
102749,1657149
300259,4293953
798488,11174100
321065,4605061
209272,2931737
736092,10396654
247784,3549290
74838,413267
418897,5822266
559249,7960513
856140,11832801
219746,3137968
138399,93842
633593,8764493
753498,7758286
298071,4256810
40551,735334
61712,1031317
856338,11834154
339068,4795243
191483,2206364
299205,4274919
156484,2303568
599556,8266859
256977,3694708
83108,735113
790351,10936155
89753,1085051
514047,7359045
396812,5400784
694978,9498467
801999,11214947
56876,955125
343271,4815818
110802,1749213
280477,3915256
786513,11044559
182402,2511658
109769,1761216
603672,8331714
871453,11971436
250901,885575
531521,7613587
269078,51134
869519,10697782
312192,4476584
307830,4410703
820937,11451658
323276,4634969
835812,11613578
515812,7383740
818435,11417650
264858,532687
170652,2416732
61503,144308
17652,306671
407610,5395415
129100,2038122
371830,2223943
243897,3494304
432911,6026749
86091,1414690
86599,1408486
235393,3362073
11026,119528
333274,4649750
510780,7311137
853427,11801786
61721,1031438
106471,1678768
339595,4796439
820813,11448900
17551,293102
248134,3539728
735257,10385288
472441,3178216
609635,6416071
723554,10197593
548926,7846204
104477,730568
21294,406453
429094,5722336
334379,4754434
46547,322418
152314,2262224
802876,11226652
2824,63801
185998,2610983
203516,2220271
111952,1743505
187928,2235445
323163,4288084
731844,10309945
587426,8034871
238862,1235537
255779,3677183
346417,230335
446169,6261875
56670,442837
72683,1210783
792322,11096754
729426,10312918
787035,11051892
461572,6538694
243261,3439637
757155,2306526
386298,4790500
282851,4063633
311038,4057216
664005,2577905
117965,34248
583551,4819070
94774,1461542
383390,3588270
149351,2223387
33108,644895
132570,2091072
486773,4707200
677567,9517310
318682,4542510
287307,4127977
757595,10529121
741276,10470819
181397,2244602
312978,4488234
14143,238837
192131,2711528
373033,2299086
175322,2465761
49005,851739
6866,86276
458128,6147015
14155,239569
871406,11971087
38391,702815
726424,10266636
227985,3258162
548635,4575471
422097,730592
171430,2276997
230710,3282348
747651,10491582
81832,1353258
145552,2221618
374246,5041403
248600,3562972
93810,1424299
117966,1044311
173228,2454216
101915,1644183
394890,5381590
40558,735396
40348,730533
313869,4500035
838429,11643540
617051,695143
250146,3588185
333383,4746076
855191,11820989
711446,10071185
60180,433796
625423,8621907
294136,4198524
543573,286426
140530,2187117
712006,4819364
172985,2448329
1636,30446
523492,1887914
263374,3792429
57858,971832
339164,2912136
754917,553487
814665,11377516
865281,11456234
120173,1915840
870679,7998379
528506,7569906
66184,1096735
14150,238821
523596,7501483
35380,672697
188944,2483302
79053,1309808
412677,3892121
744836,10520618
139213,2091828
722398,8375687
1387,26365
186757,2627796
142536,2201472
291964,2742449
31938,553860
261654,3766718
367370,4733246
100393,1615524
562199,7986015
182615,2541599
2511,22077
57630,967693
114092,1819388
275522,3956722
83117,1371347
285855,2767436
532484,6743046
40710,738291
64241,1047901
420301,5848073
81490,1347571
701811,9926521
494724,7053760
865923,11911461
240596,3451167
131505,2077016
562844,2423209
102030,1645933
235952,3319261
208680,647939
223286,3203067
808459,11296550
509957,7299143
840670,11666386
230978,3268125
270248,3879276
114623,1833996
821845,11244250
309670,702393
128142,2029621
227670,3252341
751849,10617794
200878,2839924
14090,28749
220457,2353262
371765,5017512
749036,10552393
838874,11647970
715980,10138371
271773,3902544
